Spain,"11,5","6,69999980926514","5,30000019073486"
"Sri Lanka","47,7999992370606",,"30,2999992370606"
"Saint Helena",,,
Saint-Pierre-et-Miquelon,,,
Suriname,,,
Sweden,"3,40000009536743","2,40000009536743",2
Switzerland,"4,19999980926514","4,5","3,79999995231628"
Syria,,"32,9000015258789",
Taiwan,,"7,80000019073486","5,90000009536743"
Tajikistan,,,
Tanzania,,,
Thailand,"63,2999992370606","48,5","42,5999984741211"
"Macedonia, FYR",,,"19,5"
Tonga,,,
"Trinidad and Tobago",,"7,19999980926514","4,30000019073486"
Tunisia,,,
Turkey,"46,9000015258789",36,"29,5"
"Turks and Caicos Islands",,,"1,70000004768372"
Uganda,,,
Ukraine,"19,7999992370605","23,3999996185303","19,3999996185303"
"United Arab Emirates",,"7,90000009536743","4,90000009536743"
"United Kingdom","2,09999990463257","1,5","1,39999997615814"
"United States","2,90000009536743","2,59999990463257","1,60000002384186"
Uruguay,,"4,09999990463257","4,59999990463257"
Uzbekistan,,,
Venezuela,"13,3999996185303",,
Vietnam,,"65,3000030517578",
"West Bank and Gaza",,"13,6999998092651","14,6000003814697"
"Yemen, Rep.",,,
Zambia,"49,7999992370606","71,5999984741211",
Zimbabwe,,,
